25213,0,2,0,0
25214,0,1,0,0
25383,0,1,0,0
25384,0,1,0,0
25425,0,1,0,0
25441,0,0,0,0
25442,0,1,0,0
25443,0,0,0,0
26100,0,3,0,0
26201,0,2,0,0
26202,0,1,0,0
26203,0,1,0,0
26204,1,1,0,0
26205,0,1,0,0
26206,0,1,1,50
26207,0,2,0,0
26208,0,2,0,0
26209,0,2,0,0
26210,1,1,0,0
26211,0,1,0,0
26212,0,1,0,0
26213,0,1,0,0
26214,0,2,0,0
26303,0,0,0,0
26322,0,1,0,0
26343,0,1,0,0
26344,0,1,0,0
26364,0,0,0,0
26365,0,0,0,0
26366,0,1,0,0
26367,0,1,0,0
26407,0,1,0,0
26463,0,1,0,0
26465,0,1,0,0
27100,0,3,0,0
27140,0,3,0,0
27202,0,2,0,0
27203,0,2,0,0
27204,1,2,0,0
27205,0,2,0,0
27206,0,1,0,0
27207,0,2,0,0
27208,0,1,1,50
27209,0,1,0,0
27210,0,2,0,0
27211,0,2,0,0
27212,0,2,0,0
27213,0,1,0,0
27214,0,2,0,0
27215,0,2,0,0
27216,0,2,0,0
27217,0,1,1,50
27218,1,1,0,0
27219,0,2,0,0
27220,0,2,0,0
27221,0,1,0,0
27222,0,1,0,0
27223,0,2,0,0
27224,0,1,0,0
27225,0,1,0,0
27226,0,1,0,0
27227,0,1,0,0
27228,0,1,0,0
27229,0,1,0,0
27230,0,1,0,0
27231,0,2,0,0
27232,0,1,0,0
27301,0,1,0,0
27321,0,1,0,0
27322,0,1,0,0
27341,0,1,0,0
27361,0,1,0,0
27362,0,1,0,0
27366,0,2,0,0
27381,0,0,0,0
27382,0,1,0,0
27383,0,1,0,0
28100,0,2,1,33.3
28201,0,3,0,0
28202,0,2,0,0
28203,1,1,1,50
28204,0,2,0,0
28205,0,1,0,0
28206,0,1,0,0
28207,0,1,0,0
28208,0,1,0,0
28209,0,2,0,0
28210,0,2,0,0
28212,0,1,0,0
28213,0,1,0,0
28214,1,2,0,0
28215,0,2,0,0
28216,0,1,0,0
28217,0,1,0,0
28218,0,2,0,0
28219,0,1,0,0
28220,0,1,0,0
28221,0,1,0,0
28222,0,1,0,0
28223,0,1,0,0
28224,0,1,0,0
28225,0,1,0,0
28226,0,1,1,50
28227,0,1,0,0
28228,0,1,0,0
28229,0,1,0,0
28301,0,1,0,0
28365,0,1,0,0
28381,0,1,0,0
28382,0,1,0,0
28442,0,1,0,0
28443,0,1,0,0
28446,0,1,0,0
28464,0,1,0,0
28481,0,1,0,0
28501,0,1,0,0
28585,0,1,0,0
28586,0,1,0,0
29201,0,1,1,50
29202,0,1,0,0
29203,0,1,0,0
29204,0,1,0,0
29205,0,1,0,0
29206,0,1,0,0
29207,0,1,0,0
29208,0,1,0,0
29209,0,1,0,0
29210,0,1,0,0
29211,0,1,0,0
29212,0,1,0,0
29322,0,1,0,0
29342,0,1,0,0
29343,0,1,0,0
29344,0,1,0,0
29345,0,0,1,100
29361,0,1,0,0
29362,0,0,0,0
29363,0,0,1,100
29385,0,1,0,0
29386,0,1,0,0
29401,0,0,1,100
29402,0,1,0,0
29424,0,1,0,0
29425,0,1,0,0
29426,0,1,0,0
29427,0,1,0,0
29441,0,1,0,0
29442,0,1,0,0
29443,0,0,0,0
29444,0,1,0,0
29446,0,1,0,0
29447,0,1,0,0
29449,0,1,0,0
29450,0,0,0,0
29451,0,1,0,0
29452,0,1,0,0
29453,0,1,0,0
30201,0,2,0,0
30202,0,1,0,0
30203,0,1,0,0
30204,0,1,0,0
30205,0,0,0,0
30206,0,2,0,0
30207,0,1,0,0
30208,0,1,0,0
30209,0,1,0,0
30304,0,1,0,0
30341,0,1,0,0
30343,0,0,0,0
30344,0,1,0,0
30361,0,1,0,0
30362,0,1,0,0
30366,0,1,0,0
30381,1,1,0,0
30382,0,1,0,0
30383,0,1,0,0
30390,0,1,0,0
30391,0,1,0,0
30392,0,0,0,0
30401,0,1,0,0
30404,0,1,0,0
30406,0,1,0,0
30421,0,1,0,0
30422,0,0,0,0
30424,0,0,0,0
30427,0,0,0,0
30428,0,1,0,0
31201,0,1,0,0
31202,0,1,0,0
31203,0,1,0,0
31204,0,1,0,0
31302,0,1,0,0
31325,0,1,0,0
